id,name,coach,stadium.id,stadium.name,stadium.city,stadium.capacity,stadium
1929,"Ecuador, Women",,1361.0,Estadio Olímpico Atahualpa,Quito,35742.0,
1928,"Cote d'Ivoire, Women",,1607.0,Stade Félix-Houphouët-Boigny,Abidjan,45000.0,
1927,"Jordan, Women",,1608.0,Amman International Stadium,Amman,25000.0,
1925,"Guatemala, Women",,1609.0,Estadio Doroteo Guamuch Flores,Guatemala,29950.0,
1924,"Trinidad and Tobago, Women",,1610.0,Hasely Crawford Stadium,Port of Spain,27000.0,
1923,"Haiti, Women",,1611.0,Stade Sylvio Cator,Port-au-Prince,30000.0,
1922,"Philippines, Women",,440.0,Philippine Sports Stadium,Bocaue,20000.0,
1921,"Vietnam, Women",,441.0,My Dinh National Stadium,Hanoi,40192.0,
1920,"Luxembourg, Women",,437.0,Josy Barthel,Luxembourg,8100.0,
1919,"Latvia, Women",,436.0,Daugava Stadium,Riga,5683.0,
1918,"Georgia, Women",,381.0,Boris Paichadze Dinamo Arena,Tbilisi,54549.0,
1917,"Albania, Women",,1280.0,Air Albania Stadium,Tirana,22500.0,
1915,"Belgium, Women",,96.0,Fisht Olympic Stadium,Sotchi,47659.0,
1914,"Malta, Women",,1612.0,Ta Qali,Attard,16997.0,
1913,"Serbia, Women",,125.0,Rajko Mitic,Belgrade,55538.0,
1912,"North Macedonia, Women",,622.0,Tose Proeski Arena,Skopje,36460.0,
1911,"Estonia, Women",,122.0,A. Le Coq Arena,Tallinn,15000.0,
1909,"Hungary, Women",,1282.0,Ferenc-Puskás,Budapest,104000.0,
1908,"Kazakhstan, Women",,153.0,Astana Arena,Astana,30000.0,
1907,"Austria, Women",,330.0,Allianz Stadion,Vienna,28345.0,
1906,"Belarus, Women",,438.0,Dinamo Stadion,Minsk,41040.0,
1905,"Montenegro, Women",,379.0,Podgorica City Stadium,Podgorica,17000.0,
4841,Al Ahli SC (Jeddah) Under 18,,6347.0,Alahli Academy Stadium,Jeddah,,
1903,"Ukraine, Women",,189.0,Metalist Stadium,Kharkiv,40003.0,
1902,"Bosnia and Herzegovina, Women",,396.0,Grbavica Stadium,Sarajevo,15000.0,
1901,"Northern Ireland, Women",,1232.0,Windsor Park,Belfast,18500.0,
1900,"Faroe Islands, Women",,575.0,Tórsvøllur,Tórshavn,6040.0,
1899,"Slovenia, Women",,198.0,Stozice Stadium,Ljubljana,16100.0,
1897,"Iceland, Women",,167.0,Laugardalsvöllur,Reykjavik,15427.0,
1896,"Croatia, Women",,112.0,Kaliningrad Stadium,Kaliningrad,35016.0,
1893,"Finland, Women",,435.0,Tampere Stadium,Tampere,16800.0,
5284,Namungo FC,,7271.0,Majaliwa Stadium,Ruangwa,2000.0,
1891,"Poland, Women",,160.0,Silesian Stadium,,,
1889,"Israel, Women",,1391.0,Bloomfield,Tel Aviv,29150.0,
1888,"Republic of Ireland, Women",,163.0,Aviva Stadium,Dublin,51700.0,
1887,"Russia, Women",,86.0,Luzhniki Stadium,Moscow,81000.0,
1886,"Denmark, Women",,85.0,Brondby Stadion,Copenhagen,29000.0,
1884,"Colombia, Women",,1427.0,Estadio Metropolitano de Techo,Bogota,10000.0,
1883,"Equatorial Guinea, Women",,1614.0,Estadio de Mongomo,Mongomo,4000.0,
1882,"North Korea, Women",,1615.0,1st of May Stadium,Pyongyang,150000.0,
2158,Jeonbuk Hyundai Motors FC,,1925.0,Jeonju World Cup Stadium,Jeonju,50000.0,
1890,"Wales, Women",,119.0,Cardiff City Stadium,Cardiff,26828.0,
1832,"Portland Thorns FC, Women",,615.0,Providence Park,Portland,,
3049,Ukraine Under 21,,91.0,NSC Olimpiski,Kiev,70050.0,
1895,"Romania, Women",,587.0,Arena Națională,Bucarest,55634.0,
2150,Ulsan HD FC,,1918.0,Ulsan Munsu Football Stadium,Ulsan,44474.0,
1910,"Czech Republic, Women",,1281.0,Doosan Aréna,Plzeň,11700.0,
1898,"Slovakia, Women",,1252.0,Tehelné Pole,Bratislava,22500.0,
2152,Thể Công - Viettel,,1920.0,Hang Day,Hanoi,22500.0,
1830,"Racing Louisville FC, Women",,1536.0,Lynn Family Stadium,Louisville,11700.0,
1947,Guadeloupe,,1598.0,Stade René Serge Nabajoth,Les Abymes,7500.0,
1948,Como 1907,,1574.0,Stadio Giuseppe Sinigaglia,Como,13602.0,
1949,Ternana Calcio,,1575.0,Stadio Libero Liberati,Terni,22000.0,
1950,US Alessandria Calcio 1912,,1405.0,Stadio Giuseppe Moccagatta,Alessandria,6000.0,
1951,Ionikos Nikea FC,,1576.0,Neapoli Stadium,Nikala,4999.0,
1953,Mosta FC,,1577.0,Charles Abela Memorial Stadium,Mosta,600.0,
1954,Mons Calpe SC,,226.0,Victoria Stadium,Gibraltar,5000.0,
1955,FK Podgorica,,1578.0,DG Arena,Podgorica,1200.0,
1956,FC Struga Trim Lum,,1579.0,Gradska Plaza Stadium,Struga,501.0,
1958,Newtown AFC,,1582.0,Latham Park,"Newtown, Powys",3572.0,
1959,FC Dila Gori,,1583.0,Tengiz Burjanadze Stadium,Gori,8300.0,
1961,Larne FC,,1584.0,Inver Park,Larne,1100.0,
1962,Sligo Rovers FC,,1585.0,The Showgrounds,Sligo,5500.0,
1963,KF Llapi,,1586.0,Zahir Pajaziti City Stadium,Podujevo,2000.0,
1964,Swift Hesperange,,1587.0,Stade Alphonse Theis,Hesperange,4000.0,
1965,FK Decic Tuzi,,1588.0,Stadion Tusko Polje,Podgorica,2000.0,
1966,FC Gagra,,1589.0,Mtskheta Park,Tbilisi,2000.0,
1967,FK Velez Mostar,,1590.0,Stadion Rodeni,Mostar,7000.0,
1969,Vllaznia Shkoder,,1591.0,Loro Borici Stadium,Skhoder,16000.0,
1970,FK Cukaricki Belgrade,,1592.0,Cukaricki Stadion,Belgrade,4070.0,
1971,FK Panevezys,,1593.0,Aukstaitija Stadium,Panevezys,4000.0,
1972,FC Ashdod,,1594.0,Yud-Alef Stadium,Ashdod,8200.0,
1973,Torpedo Belaz Zhodino,,1595.0,Torpedo Stadium,Zhodino,6524.0,
1974,ACS Sepsi OSK Sfantu Gheorghe,,1596.0,Stadionul Municipal,Sfântu Gheorghe,5200.0,
1977,FC Arda Kardzhali,,1597.0,Arena Arda,Kardzhali,15000.0,
1712,Atlético Madrid U19,,556.0,Estadio Cerro Del Espino,Majadahonda,3376.0,
1979,Antigua and Barbuda,,1603.0,Sir Vivian Richards Stadium,North Sound,10000.0,
1980,Aruba,,1659.0,Guillermo Próspero Trinidad,Oranjestad,5500.0,
1982,Cayman Islands,,1657.0,Truman Boden,George Town,7000.0,
1986,Saint Lucia,,1655.0,Darren Sammy Cricket Ground,Saint Lucia,13000.0,
1987,Saint Kitts and Nevis,,1654.0,Warner Park,Basseterre,3500.0,
1988,Saint Vincent and the Grenadines,,1653.0,Arnos Vale Playing Ground,Kingstown,18000.0,
1989,Turks and Caicos Islands,,1652.0,TCIFA National Academy,Providenciales,3000.0,
1991,Ararat Yerevan FC,,225.0,Alashkert Stadium,Yerevan,6850.0,
3320,Ha Noi FC,,441.0,My Dinh National Stadium,Hanoi,40192.0,
1993,Shakhtar Karagandy,,1650.0,Shakhtyor Stadium,Karaganda,19000.0,
3337,Venados FC,,2964.0,Estadio Carlos Iturralde,Mérida,15087.0,
1995,"FC Barcelona, Women",,1499.0,Johann Cruyff Stadium,Barcelona,6000.0,
5234,Bracknell Town FC,,7086.0,Bottom Meadow,Sandhurst,1950.0,
1997,"Real Betis Balompié, Women",,1672.0,Ciudad Deportiva Luis Del Sol,Seville,1318.0,
1998,Algeciras CF,,1673.0,Estadio Nuevo Mirador,Algeciras,7200.0,
1999,UE Costa Brava,,543.0,Nou Estadi Municipal,Tarragona,14591.0,
2000,"Atlético Madrid, Women",,556.0,Estadio Cerro Del Espino,Majadahonda,3376.0,
2001,"Real Sociedad, Women",,1562.0,Instalaciones de Zubieta,San Sebastian,2500.0,
2002,"Deportivo Alavés, Women",,1674.0,Ciudad Deportiva El Glorioso,Elche,300.0,
2005,SCR Pena Deportiva,,1676.0,Estadio Municipal de Santa Eularia Des Riu,Santa Eularia,1500.0,
2006,CDA Navalcarnero,,1677.0,Estadio Mariano Gonzalez,Madrid,2500.0,
2008,CD Alcoyano,,1678.0,Estadio El Collao,Alcoy,4850.0,
1942,"Zambia, Women",,1599.0,Stade Levy Mwanawasa,Ndola,49000.0,
2011,"Madrid CF, Women",,1681.0,Municipal Nuevo Matapinonera,San Sebastian,2000.0,
2012,"Sporting de Huelva, Women",,1682.0,Ciudad Deportiva Del Conquero,Huelva,800.0,
2014,"Valencia CF, Women",,1684.0,Campo Municipal de Beniferri,Valencia,1000.0,
2015,"Rayo Vallecano, Women",,1685.0,Ciudad Deportiva Fundacion Rayo Vallecano,Madrid,2500.0,
2016,"Real Madrid, Women",,1686.0,Ciudad Real Madrid,Madrid,3000.0,
2018,Atletico Sanluqueno,,1688.0,Estadio El Palmar,Sanlucar de Barrameda,5500.0,
2019,UCAM Murcia,,1689.0,Estadio de La Condomina,Murcia,16800.0,
2020,Betis Deportivo Balompie,,1672.0,Ciudad Deportiva Luis Del Sol,Seville,1318.0,
2021,CD Linares,,1690.0,Estadio Municipal de Linarejos,Linares,10000.0,
2023,CD San Fernando,,1692.0,Estadio Ibroamericano 2010,San Fernando,8000.0,
1936,"Paraguay, Women",,1604.0,Estadio Defensores del Chaco,Asuncion,42354.0,
2024,"SD Eibar, Women",,1693.0,Unbe Sports Complex,Eibar,1000.0,
192,Polonia Warszawa,,1825.0,Stadion im. Generała Kazimierza Sosnkowskiego,Warszawa,7152.0,
6133,HSV Hoek,,8211.0,Sportpark Denoek,Hoek,,
2032,"Reading, Women",,2076.0,Madjeski Stadium,Reading,24161.0,
1945,"Kosovo, Women",,434.0,Fadil Vokrri Stadium,Pristina,16200.0,
1944,"Cyprus, Women",,573.0,GSP Stadium,Strovolos,23000.0,
1941,"Cuba, Women",,1600.0,Estadio Pedro Marrero,Havana,30000.0,
1940,"Panama, Women",,1601.0,Estadio Rommel Fernández,Panama City,32000.0,
1939,"El Salvador, Women",,446.0,Estadio Cuscatlan,San Salvador,53400.0,
1938,"Bermuda, Women",,1602.0,BDA National Sports Centre,Devonshire,2000.0,
5395,Ordabasy U16,,3301.0,Kazhymukan Munaitpasov Stadium,Shymkent,20000.0,
1935,"Uruguay, Women",,1285.0,Estadio Centenario,Montevideo,60235.0,
1934,"Nicaragua, Women",,445.0,Nicaragua National Football Stadium,Managua,15000.0,
2031,"Leicester City, Women",,132.0,King Power Stadium,Leicester,32312.0,
1992,AEL Limassol,,2749.0,Alphamega Stadium,,,
2003,"Levante UD, Women",,1675.0,Polideportivo Municipal de Nazaret,Valencia,100.0,
2013,"Sevilla FC, Women",,1683.0,Estadio Guadalquivir,Coria del Rio,5000.0,
2010,"Athletic Club de Bilbao, Women",,1680.0,Instalaciones de Lezama,Lezama,3250.0,
2022,Sevilla Atletico,,1691.0,Ciudad Deportiva Jose Ramon Cisneros Palacios,Seville,8000.0,
1943,"Azerbaijan, Women",,391.0,Bakcell Arena,Baku,11000.0,
2004,"Villarreal, Women",,1491.0,Ciudad Deportiva del Villarreal,Villarreal,5000.0,
2017,Real Balompédica Linense,,1687.0,Municipal de La Linea,La Linea,16119.0,
1990,US Virgin Islands,,1651.0,Paul E. Joseph Stadium,Frederiksted,5000.0,
1981,British Virgin Islands,,1658.0,A.O. Shirley Recreational Field,Tortola,3000.0,
1984,Dominican Republic,,1656.0,Estadio Olímpico Félix Sánchez,Santo Domingo de Guzmán,27000.0,
3579,AS FC Buzău,,1636.0,Municipal Gloria,Buzdau,13400.0,
2033,"Everton, Women",,1830.0,Rossett Park,Crosby,3185.0,
1946,"Great Britain, Women",,14.0,Wembley,London,90000.0,
2025,"Brighton and Hove Albion, Women",,82.0,Amex Stadium,Falmer,30750.0,
5235,King's Lynn Town FC,,7087.0,The Walks, King's Lynn,8200.0,
5285,Coastal Spirit,,7272.0,The Mkwakwani Stadium of Tanga City,,15000.0,
4063,PSV Eindhoven Under 19,,1396.0,De Herdgang,Eindhoven,2500.0,
2035,Borussia Mönchengladbach U17,,1973.0,Fohlenplatz am Borussia-Park (Platz 10),Mönchengladbach,,
2034,Vfl Bochum U17,,1831.0,Sportplatz Hiltroper Straße,Bochum,1120.0,
2036,Bayer 04 Leverkusen U17,,1832.0,Jugendfußball-Zentrum Leverkusen,Leverkusen,3000.0,
5329,Bristol City FC  Academy U18,,6092.0,Robins High Performance Centre,Failand,1223.0,
2038,Hannover 96 U17,,1975.0,Bezirkssportanlage Westender Straße ,Duisburg,,
2039,Bayer 04 Leverkusen U19,,1832.0,Jugendfußball-Zentrum Leverkusen,Leverkusen,3000.0,
2040,MSV Duisburg U19,,1975.0,Bezirkssportanlage Westender Straße ,Duisburg,,
2041,DSC Arminia Bielefeld U19,,1834.0,Böllhoff-Stadion,Bielefeld,3500.0,
4781,Mahd Academy Under 16,,6348.0,Mahd Academy Stadium,Riyad,,
4811,"Lokomotiva Brno Horní Heršpice, Women",,6423.0,Sokolova tráva 1,Brno,1000.0,
2045,Netherland U17,,162.0,Johan Cruijff ArenA,Amsterdam,53031.0,
4842,Al Fateh SC Under 18,,6493.0,The Reserve of Al Fateh Club Stadium No. (1),Al-Ahsa,1000.0,
5343,KS Skënderbeu Korçë U19,,7432.0,Skënderbeu,Korce,12343.0,
2049,Stoke City U18,,1841.0,Clayton Wood Training Ground,Stoke,500.0,
4863,"Club Guaraní, Women",,6502.0,Estadio Ypané,Ypané,5000.0,
2053,Club Sportivo Cerrito,,1887.0,Estadio Luis Franzini,Montevideo,16000.0,
2054,Club Deportivo Maldonado,,1844.0,Estadio Domingo Burgueño Miguel,Maldonado,23000.0,
2055,Institucion Atlética Sud América,,1845.0,Parque Angel Fossa,Montevideo,6000.0,
3321,Djabal Iconi,,3118.0,Stade Zikumbini,Iconi,1500.0,
2057,Club Social y Deportivo Villa Española,,1847.0,Estadio Obdulio Varela,Montevideo,8000.0,
2058,9 de Octubre,,1848.0,Estadio Modelo Alberto Spencer Herrera,Guayaquil,42000.0,
2059,Orense SC,,1849.0,Estadio 9 de Mayo,Machala,16456.0,
2060,Deportivo Cuenca,,1850.0,Estadio Alejandro Serrano Aguilar,Cuenca,21997.0,
2061,CD Tecnico Universitario,,1384.0,Estadio Bellavista,Ambato,16467.0,
2062,Mushuc Runa SC,,1851.0,Estadio Mushuc Runa SC Hechaleche,Ambato,8200.0,
2063,Manta FC,,1374.0,Estadio Jocay,Manta,20000.0,
2064,CD Olmedo,,1852.0,Estadio Fernando Guerrero Guerrero,Riobamba,14400.0,
2065,Sport Boys Association,,1853.0,Estadio Miguel Grau,Callao,15000.0,
2066,Club Cienciano,,1358.0,Estadio Inca Garcilaso de la Vega,Cusco,22000.0,
4883,Calgary Wild FC,,6555.0,McMahon Stadium,Calgary,35.0,
2068,Academia Deportiva Cantolao,,1362.0,Estadio Miguel Grau,Piura,25000.0,
2069,Club Social Deportivo Alianza Universidad,,1854.0,Estadio Heraclio Tapia,Huanuco,25000.0,
2070,Club Alianza Atlético Sullana,,1855.0,Estadio Campeones Del 36,Sullana,8000.0,
2071,CD Universidad San Martín de Porres,,1367.0,Estadio Alberto Gallardo,Lima,19000.0,
2072,CD La Serena,,1856.0,La Portada,La Serena,18243.0,
2074,"TSG 1899 Hoffenheim, Women",,1857.0,Dietmar-Hopp-Stadion,Sinsheim,6350.0,
2075,"HB Koge Pigefodbold, Women",,1860.0,Capelli Sport Stadion,Herfoelge,8000.0,
2076,"FK Zhytlobud-1 Kharkiv, Women",,1858.0,Stadion Olimpiets,Lyubotyn,3000.0,
2077,"Breidablik UBK, Women",,1454.0,Kopavogsvollur,Kopavogur,3009.0,
2078,"Paris Saint Germain, Women",,1864.0,Stade Georges Lefevre,Paris,3500.0,
2079,"BK Häcken, Women",,337.0,Bravida Arena,Gothenburg,6500.0,
2139,Al Duhail SC,,1906.0,Abdullah bin Khalifa Stadium,Doha,9000.0,
1983,Dominica,,1232.0,Windsor Park,Belfast,18500.0,
2083,"Servette FC, Women",,105.0,Stade de Genève,,,
2085,"VfL Wolfsburg, Women",,1865.0,Aok Stadion,Wolfsburg,5200.0,
2143,Al Sadd SC,,1911.0,Jassim Bin Hamad,Doha,12946.0,
2086,"SK Slavia Prague, Women",,149.0,Eden Aréna,Prague,21000.0,
2087,"AC Sparta Prague, Women",,2054.0,Estadio Letní,Chomutov,,
2088,VfB Stuttgart U17,,1862.0,Robert-Schlienz-Stadion,Stuttgart,5000.0,
2089,SC Freiburg U17,,1867.0,Möslestadion,Freiburg,18000.0,
2092,SC Freiburg U19,,1867.0,Möslestadion,Freiburg,18000.0,
2091,TSV 1860 Munich U17,,1866.0,Trainingsplatz Grünwalder Straße,Munich,500.0,
2093,VfB Stuttgart U19,,1862.0,Robert-Schlienz-Stadion,Stuttgart,5000.0,
2094,VfB Stuttgart II,,1862.0,Robert-Schlienz-Stadion,Stuttgart,5000.0,
2095,TSV Steinbach,,1884.0,SIBRE-Sportzentrum Haarwasen,Haiger,4970.0,
2096,Atalanta U19,,1868.0,Gewiss Stadium,Bergamo,22512.0,
3338,Tepatitlán de Morelos,,2965.0,Estadio Gregorio Tepa Gómez,Tepatitlán de Morelos,8085.0,
2098,Villarreal U19,,1976.0,Ciutat Esportiva del Villarreal CF - Mini Estadi,Villarreal,,
2099,FC Shakhtar Donetsk U19,,91.0,NSC Olimpiski,Kiev,70050.0,
2100,FK Sheriff Tiraspol U19,,1977.0,Sheriff small Arena,Tiraspol,,
2101,Paris Saint-Germain U19,,1864.0,Stade Georges Lefevre,Paris,3500.0,
2102,RB Leipzig U19,,1978.0,Trainingszentrum am Cottaweg,Leipzig,,
2067,Club Centro Deportivo Municipal,,1908.0,Iván Elías Moreno,Villa El Salvador,,
2048,Portugal U17,,313.0,Estadio Do Bessa Xxi,Porto,28263.0,
2042,Manchester City U23,,1835.0,Academy Stadium,Manchester,7000.0,
2080,"Olympique Lyonnais, Women",,2446.0,Stade Gérard Houllier 1,Décines-Charpieu,3000.0,
2104,Manchester United U21,,1670.0,Leigh Sports Village,Leigh,4775.0,
2027,"Manchester United, Women",,1670.0,Leigh Sports Village,Leigh,4775.0,
2082,"FC Bayern Munchen, Women",,2489.0,FC Bayern Campus 1,Munich,2500.0,
2084,"Juventus, Women",,1398.0,Juventus Center,Turin,400.0,
2081,"SL Benfica, Women",,1859.0,Estadio da Tapadinha,Lisbon,4000.0,
2090,"KS Vllaznia, Women",,566.0,Stadion Ludowy,Sosnowiec,7500.0,
5236,Alvechurch FC,,7088.0,Lye Meadow,Alvechurch,3000.0,
4884,Halifax Tides FC,,2571.0,Wanderers Grounds,Halifax,7000.0,
2153,Kaya FC,,3653.0,Rizal Memorial Stadium,Manila,12873.0,
2109,Stabæk Fotball,,1871.0,Nadderud,Bærum,7000.0,
2110,FC Carlos Stein,,1872.0,Estadio Carlos A. Olivares,Guadalupe,12000.0,
1667,Club River Plate Asuncion,,1355.0,Estadio River Plate,Asunción,6500.0,
2111,Hvidovre IF,,1873.0,PRO VENTILATION Arena,Hvidovre,12000.0,
2112,FC Helsingør,,1874.0,Helsingør Ny Stadion,Helsingør,4000.0,
2113,FC Fredericia,,1875.0,Monjasa Park,Fredericia,4000.0,
2114,Nykøbing FC,,1876.0,Lollands Bank Park,Nykøbing,10000.0,
2115,HB Køge,,1883.0,"Capelli Sport Stadion, Køge Idrætspark",Køge,4000.0,
2116,Jammerbugt FC,,1877.0,Sparekassen Vendsyssel Arena,Pandrup,6000.0,
2117,Vendsyssel FF,,1878.0,Nord Energi Arena,Hjørring,10000.0,
2118,BK Fremad Amager,,1879.0,Sundby Idrætspark,Copengahen,7200.0,
2119,Strømsgodset IF,,1880.0,Marienlyst Stadion,Drammen,8935.0,
2120,FK Haugesund,,1881.0,Haugesund Sparebank Arena,Haugesund,8983.0,
2121,Tromsø IL,,1882.0,Alfheim Stadion,Tromsø,7500.0,
2122,Odds BK,,1885.0,Skagerak Arena,Skien,13500.0,
2123,FC Annecy,,1721.0,Parc des Sports d’Annecy,Annecy,12243.0,
2125,Dhamk Club,,1891.0,Prince Sultan bin Abdul Aziz Stadium,Abha,20000.0,
2124,Al Hilal FC (Riyadh),,1798.0,King Fahd International Stadium,Riyadh,70000.0,
2127,Abha Club,,1891.0,Prince Sultan bin Abdul Aziz Stadium,Abha,20000.0,
2128,FK Radnik Surdulica,,1894.0,Gradski Stadion Surdulica,Surdulica,3312.0,
2129,FK Metalac Gornji Milanovac,,1897.0,Stadion FK Metalac,Gornji Milanovac ,4500.0,
2130,FK Napredak Kruševac,,1898.0,Stadion Mladost,Kruševac,10331.0,
2107,Belarus U17,,1980.0,Stadion FK Minsk,Minsk,,
2149,Al Rayyan SC,,1917.0,Ahmed bin Ali Stadium,Al Rayyan,21000.0,
2151,BG Pathum United FC,,1919.0,LEO Stadium,Bangkok,9000.0,
2200,SV Wehen Wiesbaden U17,,1983.0,Stadion am Halberg,Wehen,,
2155,Pohang Steelers FC,,1922.0,Pohang Steelyard,Pohang,17443.0,
2157,Ratchaburi Mitr Phol FC,,1924.0,Mitr Phol Stadium,Ratchaburi,10000.0,
2160,Chiangrai United FC,,1926.0,Singha Stadium,Chiang Rai,13000.0,
2161,Tampines Rovers FC,,1927.0,Our Tampines Hub,Singapur,5000.0,
2163,Daegu FC,,1928.0,Daegu Forest Arena,Daegu,12415.0,
2164,Port MTI FC,,1929.0,PAT Stadium,Bangkok,6000.0,
2165,United City FC,,1930.0,Panaad Park and Stadium,Bacolod,9825.0,
2168,Kitchee SC,,1931.0,Mong Kok Stadium,Hong Kong,6664.0,
2169,Express Sports Club,,1932.0,Muteesa II Stadium,Kampala,20202.0,
2198,Al-Ittihad,,1771.0,11 June Stadium,Tripoli,65000.0,
2172,Big Bullets FC,,1744.0,Kamuzu Stadium,Blantyre,40000.0,
2173,Jwaneng Galaxy FC,,1935.0,Galaxy Stadium,Jwaneng,2000.0,
2174,Royal Leopards FC,,1936.0,Simunye Park,Simunye,5000.0,
2175,AS Otôho d'Oyo,,1937.0,Complexe Omnisports d’Oyo,Owando,2000.0,
2176,Tusker FC,,1938.0,Moi International Sports Centre,Kasarani,60000.0,
2177,GD Sagrada Esperança,,1939.0,Estádio Sagrada Esperança,Dundo,8000.0,
2178,AS Maniema Union,,1940.0,Stade Joseph-Kabila,Kindu,10000.0,
2179,Bouenguidi FC de Koulamoutou,,1941.0,Stade Augustin Monédan de Sibang,Libreville,7000.0,
2180,Stade Malien de Bamako,,1942.0,Stade du 26 Mars,Bamako,50000.0,
2181,Union Sportive Gendarmerie Nationale,,1754.0,Stade Général Seyni Kountché,Niamey,30000.0,
2182,ESAE FC,,1943.0,Stade Charles de Gaulle,Porto-Novo,15000.0,
2183,FC Nouadhibou ASJN,,1944.0,Stade Municipal Nouadhibou,Nouadhibou,5000.0,
2184,Fortune FC,,1623.0,Independence Stadium,Bakau,40000.0,
2185,ES Sétif,,1945.0,Stade 8 Mai 1945,Sétif,25000.0,
2186,Teungueth FC,,1946.0,Stade Ngalandou Diouf,Rufisque,7500.0,
2187,AS des Employés de Commerce Mimosas,,1607.0,Stade Félix-Houphouët-Boigny,Abidjan,45000.0,
2188,Fasil Ketema FC,,1949.0,Fasiledes Stadium,Gonder,20000.0,
2189,Armée Patriotique Rwandaise FC,,1749.0,Stade Amahoro,Kigali,35000.0,
2190,Akwa United FC,,1950.0,Godswill Akpabio International Stadium,Uyo,30000.0,
2191,CR Belouizdad,,1951.0,Stade 20 Août 1955,Algier,20000.0,
2192,Young Africans SC,,1952.0,CCM Kirumba Stadium,Mwanza,35000.0,
2193,Rivers United FC,,1953.0,Yakubu Gowon Stadium,Port Harcourt  ,16000.0,
2194,Atlético Petróleos Luanda,,1954.0,Estádio 11 de Novembro,Luanda,50000.0,
2195,Zanaco FC,,1955.0,Sunset Stadium,Lusaka,20000.0,
2196,LPRC Oilers FC,,1752.0,Antoinette Tubman Stadium,Monrovia,10000.0,
2197,KMKM,,1956.0,Unguja Park,Unguja,5000.0,
2199,Al-Hilal FC (Omdurman),,1957.0,Al-Hilal Stadium,Omdurman,35000.0,
2201,Eintracht Frankfurt U19,,1982.0,Stadion am Riederwald,Frankfurt,,
2202,SG Sonnenhof Großaspach,,1958.0,WIRmachenDRUCK Arena,Großaspach,,
2203,SSV Ulm 1846 U19,,1988.0,Donaustadion,Ulm,,
2204,TSG 1899 Hoffenheim Under 17,,1981.0,Sportzentrum Zuzenhausen,Zuzenhausen,,
2205,Banadir Sports Club,,1742.0,Mogadiscio Stadium,Mogadiscio,65000.0,
2206,Étoile Sportive du Sahel,,1960.0,Stade Olympique de Sousse,Sousse,,
2207,Zamalek SC,,582.0,Cairo International Stadium,Cairo,75000.0,
2208,Tout Puissant Mazembe,,1961.0,Stade TP Mazembe,Lubumbashi,,
2220,Al Zawra'a SC,,1968.0,Al-Zawraa Stadium,Baghdad,,
2209,Al Ahly SC (Cairo),,1962.0,El Ahly Stadium,Cairo,,
2210,Horoya AC,,1769.0,Stade du 28 Septembre,Conakry,25000.0,
2211,Mamelodi Sundowns FC,,1963.0,Loftus Versfeld Stadium,Pretoria,,
2212,Raja Club Athletic de Casablanca,,1964.0,Stade Mohamed V,Casablanca,,
2213,Simba Sports Club,,1625.0,Benjamini Mkapa National Stadium,Dar-es-Salaam,60000.0,
2214,Hearts of Oak SC,,1613.0,Accra Sports Stadium,Accra,40000.0,
2170,Al-Merreikh Al-Sudan,,1933.0,Al Merreikh Sadium,Omdurman,35000.0,
2108,Morocco Women,,1964.0,Stade Mohamed V,Casablanca,,
3050,Portugal Under 21,,1859.0,Estadio da Tapadinha,Lisbon,4000.0,
2215,Espérance Sportive de Tunis,,1965.0,Stade Olympique Hammadi Agrebi,Tunis,,
2216,Wydad Athletic Club,,1964.0,Stade Mohamed V,Casablanca,,
2217,Al Gharafa SC,,1966.0,Thani Bin Jassim Stadium,Doha,,
2259,SV Darmstadt 1898 U17,,1991.0,Merck-Nachwuchsleistungszentrum ,Darmstadt,,
3547,Stade Athletique Spinalien Épinal,,3136.0,La Colombière,Épinal,2250.0,
2300,CA Barracas Central,,3576.0,Tomás Adolfo Ducó Stadium,Buenos Aires,,
2234,Rot-Weiss Essen U19,,3596.0,Sportpark am Hallo Stadion,Essen,3800.0,
2228,Schalke 04 U19,,1986.0,Neues Parkstadion,Gelsenkirchen,,
2235,SC Paderborn 07 U19,,2645.0,Trainings- und Nachwuchsleistungszentrum SC Paderborn 07,Paderborn,150.0,
2230,Schalke 04 U17,,1986.0,Neues Parkstadion,Gelsenkirchen,,
2244,FC Astoria Walldorf U19,,2750.0,Stadion Astoria Walldorf,Walldorf,3000.0,
2229,Wuppertaler SV U19,,3650.0,Sportplatz Uellendahl,Wuppertal,1500.0,
2233,1. FC Köln U19,,2003.0,Franz-Kremer-Stadion,Cologne,,
2239,Hertha BSC U19,,1989.0,Amateurstadion,Berlin,,
2236,FC Augsburg U19,,1987.0,Bezirkssportanlage Paul Renz,Augsburg,,
2218,Al Wahda FC (Abu Dhabi),,1915.0,Al-Nahyan Stadium,Abu Dhabi,15000.0,
5237,Farnborough FC,,7089.0,Cherrywood Road,Farnborough,6500.0,
2243,SpVgg Unterhaching U19,,3598.0,Uhlsport Park,Unterhaching,15053.0,
2237,SpVgg Greuther Fürth U19,,3651.0,Charly-Mai-Sportanlage,Fürth,3000.0,
2242,1. FC Heidenheim 1846 U19,,1990.0,Kunstrasenplatz Voith-Arena West,Heidenheim,,
4070,Stade Brestois 29 Under 19,,3663.0,Stade de Pen Helen 2 - Terrain Annexe,Brest,1000.0,
2245,SV Darmstadt 1898 U19,,1991.0,Merck-Nachwuchsleistungszentrum ,Darmstadt,,
